ecotrait,basin,year,subtractive,additive
microhab_aka,DE07,2016,-0.000650493,0.006625861
microhab_lit,DE07,2016,0.002250065,-0.002628177
microhab_phy,DE07,2016,0.003695016,0.001596133
microhab_pom,DE07,2016,0.000653546,0.001661814
microhab_oth,DE07,2016,0.00088968,0.000808361
tachtemp_psy,DE07,2016,-0.001395338,-0.002931992
tachtemp_the,DE07,2016,0.000611518,0.000682413
tachtemp_eut,DE07,2016,-0.000539006,-0.000473427
tachsap_x,DE07,2016,-0.000316316,-0.000528312
tachsap_o,DE07,2016,-0.002168776,0.000570059
tachsap_b,DE07,2016,-0.000506861,-0.000141806
tachsap_a,DE07,2016,-0.000275158,-0.000208645
tachsap_p,DE07,2016,0.000208096,-4.70E-05
microhab_arg,DE07,2018,-5.06E-05,0.000124058
microhab_pel,DE07,2018,0.001098643,-0.000430761
microhab_psa,DE07,2018,5.78E-05,0.000116628
microhab_aka,DE07,2018,-0.000881197,-0.000149391
microhab_lit,DE07,2018,0.000724972,-0.000142417
microhab_phy,DE07,2018,0.001143579,-0.002830363
microhab_pom,DE07,2018,0.000947417,-0.000746788
microhab_oth,DE07,2018,-0.000104872,-0.000450843
tachtemp_psy,DE07,2018,0.00215556,0.000224365
tachtemp_the,DE07,2018,7.22E-05,-0.001709591
tachtemp_eut,DE07,2018,0.000204724,-0.000691408
tachsap_x,DE07,2018,0.000911306,-0.000766225
tachsap_o,DE07,2018,-0.000533477,0.002162156
tachsap_b,DE07,2018,-0.000231206,0.000452063
tachsap_a,DE07,2018,0.000355385,-0.000825709
tachsap_p,DE07,2018,-0.000310145,-0.000267991
microhab_arg,DE08,1999,0,1.32E-05
microhab_pel,DE08,1999,0,-0.001524056
microhab_psa,DE08,1999,9.33E-06,-0.000441554
microhab_aka,DE08,1999,0.002392664,-0.001012341
microhab_lit,DE08,1999,0.000753398,0
microhab_phy,DE08,1999,-0.004748793,-0.004734386
microhab_pom,DE08,1999,0.000181927,-0.001895086
microhab_oth,DE08,1999,0,-0.00089622
tachtemp_psy,DE08,1999,-0.005639793,-0.001154789
tachtemp_the,DE08,1999,0.000378699,-0.001458585
tachtemp_eut,DE08,1999,-0.002925922,-0.00013291
tachsap_x,DE08,1999,-0.001312463,0.002172045
tachsap_o,DE08,1999,-0.002850132,-0.000806599
tachsap_b,DE08,1999,-0.003457542,-0.000538491
tachsap_a,DE08,1999,-0.001503277,-0.001915845
tachsap_p,DE08,1999,-0.000190781,-0.000408985
microhab_arg,DE08,2000,-0.000157825,0.000127845
microhab_pel,DE08,2000,-0.004578892,-0.004113438
microhab_psa,DE08,2000,-0.000422,0.002032197
microhab_aka,DE08,2000,-0.005477005,0.006807632
microhab_lit,DE08,2000,-0.007418829,0.007400395
microhab_phy,DE08,2000,0.001334566,-0.000952469
microhab_pom,DE08,2000,0.001270725,0.000258587
microhab_oth,DE08,2000,-0.001745418,-0.001576541
tachtemp_psy,DE08,2000,-0.000334692,0.0005813
tachtemp_the,DE08,2000,0.000744452,-0.000977099
tachtemp_eut,DE08,2000,-0.000409879,-0.000676142
tachsap_x,DE08,2000,-0.000464631,-0.001638486
tachsap_o,DE08,2000,-0.002683884,0.000487387
tachsap_b,DE08,2000,0.00120351,-6.56E-05
tachsap_a,DE08,2000,-0.000736624,-0.000759338
tachsap_p,DE08,2000,0.000244153,-0.000285696
microhab_arg,DE08,2001,-0.000111478,1.89E-05
microhab_pel,DE08,2001,0.005089818,-0.000380793
microhab_psa,DE08,2001,0.00131894,0.000433037
microhab_aka,DE08,2001,-0.00138332,-0.003764885
microhab_lit,DE08,2001,-0.00114929,-0.008763298
microhab_phy,DE08,2001,0.000711091,0.002297461
microhab_pom,DE08,2001,0.000481694,-0.000835866
microhab_oth,DE08,2001,0.001839428,-0.000263831
tachtemp_psy,DE08,2001,0.003293178,0.001152388
tachtemp_the,DE08,2001,-8.55E-05,0
tachtemp_eut,DE08,2001,0.000534964,0.00178882
tachsap_x,DE08,2001,0.000890039,0.00089117
tachsap_o,DE08,2001,0.000702854,0.001535392
tachsap_b,DE08,2001,0.000400754,0.00049876
tachsap_a,DE08,2001,0.000401425,0.000821549
tachsap_p,DE08,2001,0.000443207,0
microhab_arg,DE08,2002,-2.66E-05,6.74E-05
microhab_pel,DE08,2002,0.000943219,-0.002126857
microhab_psa,DE08,2002,-0.001569166,-0.003195617
microhab_aka,DE08,2002,-0.001938704,0
microhab_lit,DE08,2002,0.002904016,0
microhab_phy,DE08,2002,0,-0.002499723
microhab_pom,DE08,2002,0,0.000237709
microhab_oth,DE08,2002,-0.000494546,-0.00265581
tachtemp_psy,DE08,2002,0.000798497,0.001583571
tachtemp_the,DE08,2002,-0.000979693,-0.000873527
tachtemp_eut,DE08,2002,0.004598937,-0.000705554
tachsap_x,DE08,2002,0.001061052,0.001297309
tachsap_o,DE08,2002,0.001262748,0.001594069
tachsap_b,DE08,2002,-0.00064503,-0.000210591
tachsap_a,DE08,2002,0.000498919,0.000576683
tachsap_p,DE08,2002,-0.000454381,-0.000658929
microhab_arg,DE08,2003,-5.76E-05,-1.67E-05
microhab_pel,DE08,2003,-0.000596012,-0.004377093
microhab_psa,DE08,2003,0.004597182,0.007018156
microhab_aka,DE08,2003,0.000355249,0.003219407
microhab_lit,DE08,2003,0.001696818,-0.002559127
microhab_phy,DE08,2003,0.005201972,0
microhab_pom,DE08,2003,0.002665078,0
microhab_oth,DE08,2003,0.000566245,0.000691975
tachtemp_psy,DE08,2003,-0.001761687,-0.001357448
tachtemp_the,DE08,2003,0.000359627,-0.001009209
tachtemp_eut,DE08,2003,-0.001148863,-0.003456102
tachsap_x,DE08,2003,0.000204901,-0.000536131
tachsap_o,DE08,2003,-0.001773579,-0.000917833
tachsap_b,DE08,2003,0.000822372,0.001648588
tachsap_a,DE08,2003,0.000516487,-0.000197351
tachsap_p,DE08,2003,0.000479978,-0.000271886
microhab_arg,DE08,2004,1.59E-05,0.000202897
microhab_pel,DE08,2004,0.002520031,-0.007968263
microhab_psa,DE08,2004,-0.009041225,0.004978235
microhab_aka,DE08,2004,0.002452222,0.005921165
microhab_lit,DE08,2004,0.005574604,0.007694899
microhab_phy,DE08,2004,0.001779384,-0.003289232
microhab_pom,DE08,2004,-0.005051738,0.002576927
microhab_oth,DE08,2004,-0.00106571,0.000375933
tachtemp_psy,DE08,2004,-0.001451273,-0.000412422
tachtemp_the,DE08,2004,-0.000994649,-0.002957749
tachtemp_eut,DE08,2004,-0.002577028,3.78E-05
tachsap_x,DE08,2004,-0.000425288,-0.000635213
tachsap_o,DE08,2004,-0.00125244,0.000193776
tachsap_b,DE08,2004,-0.003409875,0.002552251
tachsap_a,DE08,2004,0.001065448,-0.000486052
tachsap_p,DE08,2004,-0.001300565,-0.001152543
microhab_arg,DE08,2005,1.26E-05,-4.29E-05
microhab_pel,DE08,2005,0.006591213,0.000956969
microhab_psa,DE08,2005,-0.006084494,0.004128266
microhab_aka,DE08,2005,-0.001274091,-0.005895703
microhab_lit,DE08,2005,0.000249235,-0.013877505
microhab_phy,DE08,2005,0.000663998,-0.002174131
microhab_pom,DE08,2005,0,0.002038133
microhab_oth,DE08,2005,0.000360169,0.003280393
tachtemp_psy,DE08,2005,0.002649647,-0.000308513
tachtemp_the,DE08,2005,0.006402037,0.000981295
tachtemp_eut,DE08,2005,0.004323666,0.003202441
tachsap_x,DE08,2005,0,0.003750698
tachsap_o,DE08,2005,0.000622547,0.001278827
tachsap_b,DE08,2005,-0.001483455,0.001168502
tachsap_a,DE08,2005,0.00244027,-0.000380127
tachsap_p,DE08,2005,0.00222678,0.000788902
microhab_arg,DE08,2006,-0.000190587,4.16E-05
microhab_pel,DE08,2006,-0.005733726,0.007448073
microhab_psa,DE08,2006,-0.001604334,-0.000575236
microhab_aka,DE08,2006,0.001175976,-0.002864784
microhab_lit,DE08,2006,0.00258399,-0.006827508
microhab_phy,DE08,2006,0.004138925,0.000777799
microhab_pom,DE08,2006,-0.001836465,-0.001189801
microhab_oth,DE08,2006,-0.004806636,0.002814493
tachtemp_psy,DE08,2006,-0.002308948,-0.002382131
tachtemp_the,DE08,2006,-0.000355483,-0.002857295
tachtemp_eut,DE08,2006,0.002634142,-0.004930367
tachsap_x,DE08,2006,-0.005545983,0.000378888
tachsap_o,DE08,2006,-0.003585584,-0.000440535
tachsap_b,DE08,2006,0.000680543,-0.002240396
tachsap_a,DE08,2006,0.000606793,-0.004992461
tachsap_p,DE08,2006,-0.000307413,-0.0013142
microhab_arg,DE08,2007,-1.28E-05,0.001580546
microhab_pel,DE08,2007,-0.007788558,0.009211673
microhab_psa,DE08,2007,0,0.000978712
microhab_aka,DE08,2007,-0.003905557,0.001116679
microhab_lit,DE08,2007,0.004568981,-0.00083554
microhab_phy,DE08,2007,-0.0061466,-0.000491595
microhab_pom,DE08,2007,0,0.004514751
microhab_oth,DE08,2007,-0.003029096,0.004186223
tachtemp_psy,DE08,2007,-0.000120095,0.010685643
tachtemp_the,DE08,2007,0.003117218,7.69E-05
tachtemp_eut,DE08,2007,0.004966074,-0.001490828
tachsap_x,DE08,2007,-0.000922255,0.005753792
tachsap_o,DE08,2007,0.000936622,0.008064298
tachsap_b,DE08,2007,0.001513609,-0.000709474
tachsap_a,DE08,2007,0.002755515,0.001382169
tachsap_p,DE08,2007,0.001114009,0
microhab_arg,DE08,2008,-0.001285701,-7.06E-05
microhab_pel,DE08,2008,0.003483468,0.005740855
microhab_psa,DE08,2008,-0.001160523,-8.85E-05
microhab_aka,DE08,2008,0.000911798,0.003826542
microhab_lit,DE08,2008,0.004732631,-0.002197601
microhab_phy,DE08,2008,-0.000249539,0.000424004
microhab_pom,DE08,2008,-0.001574664,-0.001749403
microhab_oth,DE08,2008,0.001459652,0.001908014
tachtemp_psy,DE08,2008,-0.010064705,-4.19E-05
tachtemp_the,DE08,2008,0.001610866,-0.001365227
tachtemp_eut,DE08,2008,0.001480556,-0.003035507
tachsap_x,DE08,2008,-0.005991202,-0.000374373
tachsap_o,DE08,2008,-0.00778762,-0.001424577
tachsap_b,DE08,2008,0.001520745,-0.000663909
tachsap_a,DE08,2008,-0.001970794,-0.003296328
tachsap_p,DE08,2008,0.000484436,0.000367676
microhab_arg,DE08,2009,-4.24E-05,0.000858231
microhab_pel,DE08,2009,-0.007857344,0.001289919
microhab_psa,DE08,2009,0.001339995,-0.002659234
microhab_aka,DE08,2009,-0.001126175,-0.003164942
microhab_lit,DE08,2009,0.004371114,-0.007809332
microhab_phy,DE08,2009,0.000483429,-0.000540901
microhab_pom,DE08,2009,0.003677969,0.000123381
microhab_oth,DE08,2009,-0.003230092,-0.001576328
tachtemp_psy,DE08,2009,0.001352636,0.003154342
tachtemp_the,DE08,2009,0.001121424,-0.002025544
tachtemp_eut,DE08,2009,-0.001386293,-0.003068012
tachsap_x,DE08,2009,0.001261673,0.003993525
tachsap_o,DE08,2009,0.001019751,0.005002739
tachsap_b,DE08,2009,0.000207524,-0.001479942
tachsap_a,DE08,2009,0.003461133,0.002716288
tachsap_p,DE08,2009,0.000184637,-0.000809993
microhab_arg,DE08,2010,-0.000179921,-4.30E-06
microhab_pel,DE08,2010,0.00139195,-0.004422551
microhab_psa,DE08,2010,0.000221091,0.001906704
microhab_aka,DE08,2010,7.43E-05,0
microhab_lit,DE08,2010,0.000610287,-0.00011081
microhab_phy,DE08,2010,0.000426238,0.000951694
microhab_pom,DE08,2010,-0.006214031,0.001203355
microhab_oth,DE08,2010,-0.001023089,-0.001352459
tachtemp_psy,DE08,2010,-0.000371256,0
tachtemp_the,DE08,2010,-0.000368466,-0.00106829
tachtemp_eut,DE08,2010,0,-0.001263913
tachsap_x,DE08,2010,-0.001521675,0
tachsap_o,DE08,2010,-0.001998916,0
tachsap_b,DE08,2010,0,-0.001619972
tachsap_a,DE08,2010,0.00012865,-0.001184029
tachsap_p,DE08,2010,-0.000301734,-0.000409147
microhab_arg,DE08,2012,-0.000767054,0.000193596
microhab_pel,DE08,2012,0.00140378,-0.001297749
microhab_psa,DE08,2012,0.001105072,-0.001068593
microhab_aka,DE08,2012,0.000682802,0.000908571
microhab_lit,DE08,2012,-0.000866807,0.003426003
microhab_phy,DE08,2012,0.00274511,-0.000462725
microhab_pom,DE08,2012,0.000245023,0.00104299
microhab_oth,DE08,2012,0.000490644,-9.45E-05
tachtemp_psy,DE08,2012,-0.001384169,-0.00109724
tachtemp_the,DE08,2012,0.000201366,0.000292986
tachtemp_eut,DE08,2012,0.003647207,-0.001829435
tachsap_x,DE08,2012,0,0.004112361
tachsap_o,DE08,2012,0.000109951,-0.000985951
tachsap_b,DE08,2012,0.002240722,0
tachsap_a,DE08,2012,0.001062573,0
tachsap_p,DE08,2012,0.00016979,0.000879741
microhab_arg,DE08,2013,-0.000131684,-5.44E-05
microhab_pel,DE08,2013,0.004597685,0.002677494
microhab_psa,DE08,2013,0.000444738,-0.001811918
microhab_aka,DE08,2013,0.0006784,0.002271232
microhab_lit,DE08,2013,0.000568719,-0.002659397
microhab_phy,DE08,2013,-0.00388954,-0.00113934
microhab_pom,DE08,2013,0.000200728,-0.000246123
microhab_oth,DE08,2013,0.001708642,0.003899559
tachtemp_psy,DE08,2013,0.001424877,0.002575121
tachtemp_the,DE08,2013,0.000440048,0.003085767
tachtemp_eut,DE08,2013,0.004284409,-0.002287106
tachsap_x,DE08,2013,-0.001769233,-0.002260245
tachsap_o,DE08,2013,-0.000569236,0.001992391
tachsap_b,DE08,2013,0.001832428,-0.001273421
tachsap_a,DE08,2013,-0.000173915,-0.0010671
tachsap_p,DE08,2013,-0.000668712,0.001690982
microhab_arg,DE08,2014,9.08E-05,0.000187686
microhab_pel,DE08,2014,-0.014523289,0
microhab_psa,DE08,2014,0.001162996,-0.000442978
microhab_aka,DE08,2014,6.74E-05,-0.005778689
microhab_lit,DE08,2014,-0.001202515,-0.006982923
microhab_phy,DE08,2014,0.006730948,0.003751725
microhab_pom,DE08,2014,-0.000161325,0.000166897
microhab_oth,DE08,2014,-0.004975576,0
tachtemp_psy,DE08,2014,0.000887757,-0.00041949
tachtemp_the,DE08,2014,-0.004195812,-5.34E-05
tachtemp_eut,DE08,2014,-0.000676797,-0.003195497
tachsap_x,DE08,2014,0.00309033,-0.001663857
tachsap_o,DE08,2014,0.002216781,-0.000762936
tachsap_b,DE08,2014,-0.000601586,0.001610751
tachsap_a,DE08,2014,0.000933778,0.000166972
tachsap_p,DE08,2014,-0.002084199,0.000134939
microhab_arg,DE08,2015,0,1.32E-05
microhab_pel,DE08,2015,0,-0.001524056
microhab_psa,DE08,2015,9.33E-06,-0.000441554
microhab_aka,DE08,2015,0.002392664,-0.001012341
microhab_lit,DE08,2015,0.000753398,0
microhab_phy,DE08,2015,-0.004748793,-0.004734386
microhab_pom,DE08,2015,0.000181927,-0.001895086
microhab_oth,DE08,2015,0,-0.00089622
tachtemp_psy,DE08,2015,-0.005639793,-0.001154789
tachtemp_the,DE08,2015,0.000378699,-0.001458585
tachtemp_eut,DE08,2015,-0.002925922,-0.00013291
tachsap_x,DE08,2015,-0.001312463,0.002172045
tachsap_o,DE08,2015,-0.002850132,-0.000806599
tachsap_b,DE08,2015,-0.003457542,-0.000538491
tachsap_a,DE08,2015,-0.001503277,-0.001915845
tachsap_p,DE08,2015,-0.000190781,-0.000408985
microhab_arg,DE09,2004,-0.000192257,0.000370051
microhab_pel,DE09,2004,0.000524085,-0.003459722
microhab_psa,DE09,2004,0.00015926,-0.000126043
microhab_aka,DE09,2004,-0.006377071,0.012520106
microhab_lit,DE09,2004,-0.003941239,0.007459973
microhab_phy,DE09,2004,0.001248501,-0.001083784
microhab_pom,DE09,2004,0.001835235,-0.001739738
microhab_oth,DE09,2004,-0.000371122,-2.64E-05
tachtemp_psy,DE09,2004,-0.000427182,-0.001552998
tachtemp_the,DE09,2004,0.000147995,0.000335494
tachtemp_eut,DE09,2004,-0.00051293,-0.001550632
tachsap_x,DE09,2004,-0.000347757,-0.000434475
tachsap_o,DE09,2004,-0.000247588,-0.000295531
tachsap_b,DE09,2004,-5.24E-05,-0.000349424
tachsap_a,DE09,2004,-0.002019983,-0.001112602
tachsap_p,DE09,2004,-0.000444559,-0.000673944
microhab_arg,DE09,2005,-0.000874781,-9.92E-05
microhab_pel,DE09,2005,-0.000935972,0.00663649
microhab_psa,DE09,2005,0.000180664,7.93E-05
microhab_aka,DE09,2005,0.001613298,0.00144379
microhab_lit,DE09,2005,0.001581617,-0.001827708
microhab_phy,DE09,2005,0.000556065,-0.000855515
microhab_pom,DE09,2005,-2.74E-06,0.002895539
microhab_oth,DE09,2005,0.000105106,2.15E-05
tachtemp_psy,DE09,2005,0.00013859,0.006942362
tachtemp_the,DE09,2005,-0.001529378,0.000292383
tachtemp_eut,DE09,2005,0.004117322,-0.000714071
tachsap_x,DE09,2005,0.000636917,-0.000396657
tachsap_o,DE09,2005,0.002150586,-6.24E-05
tachsap_b,DE09,2005,0.001398391,-0.000197741
tachsap_a,DE09,2005,0.000156569,0.006634804
tachsap_p,DE09,2005,9.12E-05,0.001686699
microhab_arg,DE09,2006,-0.000273091,0.000323259
microhab_pel,DE09,2006,0.000579299,0.001314076
microhab_psa,DE09,2006,0.000121748,-0.000182628
microhab_aka,DE09,2006,0.001851316,-0.001043231
microhab_lit,DE09,2006,0.000929095,-0.000324636
microhab_phy,DE09,2006,5.60E-05,-0.000233456
microhab_pom,DE09,2006,0.00099784,-0.000978398
microhab_oth,DE09,2006,1.20E-05,2.50E-05
tachtemp_psy,DE09,2006,0.000485514,-0.001350651
tachtemp_the,DE09,2006,5.96E-05,0.000481235
tachtemp_eut,DE09,2006,0.000871096,0.000325604
tachsap_x,DE09,2006,0.000130674,-0.000277991
tachsap_o,DE09,2006,-5.47E-05,-0.00198863
tachsap_b,DE09,2006,-0.001330166,0.000138761
tachsap_a,DE09,2006,-0.004131275,-0.000346126
tachsap_p,DE09,2006,0.000118652,-0.000432391
microhab_arg,DE09,2007,-0.000323126,0.000337734
microhab_pel,DE09,2007,-0.005437195,-0.00078071
microhab_psa,DE09,2007,-0.000237517,0.000796788
microhab_aka,DE09,2007,0.000816926,0.001118244
microhab_lit,DE09,2007,-0.000740449,0.000652902
microhab_phy,DE09,2007,-0.000344817,-0.000508297
microhab_pom,DE09,2007,-0.000139467,-0.000937343
microhab_oth,DE09,2007,8.60E-05,-5.43E-05
tachtemp_psy,DE09,2007,-0.004953588,-0.000369021
tachtemp_the,DE09,2007,-0.00093861,0.000365761
tachtemp_eut,DE09,2007,0.000850931,-0.005980719
tachsap_x,DE09,2007,0.000416478,0
tachsap_o,DE09,2007,0.000158588,-6.63E-05
tachsap_b,DE09,2007,-0.000266621,0.00094765
tachsap_a,DE09,2007,-0.001866744,0.000416272
tachsap_p,DE09,2007,0.000301247,-0.000330942
microhab_arg,DE09,2008,0.000117041,0.000201402
microhab_pel,DE09,2008,0.002355805,-0.003802562
microhab_psa,DE09,2008,-0.001246506,0.002112403
microhab_aka,DE09,2008,-0.001949498,0.000789687
microhab_lit,DE09,2008,0.004601062,-0.000333067
microhab_phy,DE09,2008,0.000460377,-0.000379627
microhab_pom,DE09,2008,-0.000281951,0.00132408
microhab_oth,DE09,2008,0.000251478,5.15E-05
tachtemp_psy,DE09,2008,0,0.000463553
tachtemp_the,DE09,2008,0.000244361,-0.000888984
tachtemp_eut,DE09,2008,0.005689207,0.000478911
tachsap_x,DE09,2008,8.78E-06,-0.000500869
tachsap_o,DE09,2008,0,-0.000476224
tachsap_b,DE09,2008,0.003228018,0
tachsap_a,DE09,2008,0.00147056,0.000182484
tachsap_p,DE09,2008,0.000288371,-0.000674641
microhab_arg,DE09,2009,-0.000884201,-2.21E-05
microhab_pel,DE09,2009,0.00201095,-0.00092023
microhab_psa,DE09,2009,-0.000307285,0.001078835
microhab_aka,DE09,2009,-0.001962666,-0.001158156
microhab_lit,DE09,2009,0.000887208,-0.00370205
microhab_phy,DE09,2009,0.000670007,2.07E-05
microhab_pom,DE09,2009,-0.00041605,0.001795344
microhab_oth,DE09,2009,-0.000378414,-0.000255706
tachtemp_psy,DE09,2009,-0.001169438,-0.000931938
tachtemp_the,DE09,2009,0.000396126,-0.000273039
tachtemp_eut,DE09,2009,-0.000322658,-0.004093458
tachsap_x,DE09,2009,-5.13E-05,-0.000617711
tachsap_o,DE09,2009,0.000494777,-0.000586574
tachsap_b,DE09,2009,-0.002533892,-0.00201085
tachsap_a,DE09,2009,-0.001748451,-0.000362348
tachsap_p,DE09,2009,0.000829186,-0.000221754
microhab_arg,DE09,2010,-3.46E-05,0.000311643
microhab_pel,DE09,2010,-0.005205481,0.002947913
microhab_psa,DE09,2010,0,-0.002366854
microhab_aka,DE09,2010,0.000587923,-0.002971549
microhab_lit,DE09,2010,-0.002070834,-0.001962405
microhab_phy,DE09,2010,-0.000263419,-0.000107187
microhab_pom,DE09,2010,-0.000213644,-0.003085987
microhab_oth,DE09,2010,-5.38E-05,0
tachtemp_psy,DE09,2010,0.000158591,-0.000209208
tachtemp_the,DE09,2010,0.000434492,-2.62E-05
tachtemp_eut,DE09,2010,0,-0.00300105
tachsap_x,DE09,2010,0.000910981,-6.19E-05
tachsap_o,DE09,2010,0.00086649,0.000815581
tachsap_b,DE09,2010,1.19E-05,-0.000342146
tachsap_a,DE09,2010,0.000111989,0.001967687
tachsap_p,DE09,2010,-0.00043623,-0.000113671
microhab_arg,DE09,2012,-0.000322249,1.20E-05
microhab_pel,DE09,2012,-0.002162559,0.001743211
microhab_psa,DE09,2012,0.002828916,8.90E-05
microhab_aka,DE09,2012,0.00299449,0.016731105
microhab_lit,DE09,2012,8.73E-05,0.010808187
microhab_phy,DE09,2012,0.00117125,0.000746891
microhab_pom,DE09,2012,0.002976494,-0.000777431
microhab_oth,DE09,2012,4.44E-05,0.000325763
tachtemp_psy,DE09,2012,0,-0.000141251
tachtemp_the,DE09,2012,0.000372527,-0.000587231
tachtemp_eut,DE09,2012,0.001956444,-0.000641173
tachsap_x,DE09,2012,3.84E-05,6.57E-05
tachsap_o,DE09,2012,0,-0.000786272
tachsap_b,DE09,2012,0.001332669,0
tachsap_a,DE09,2012,0.000316994,0
tachsap_p,DE09,2012,0.000584213,0.000637092
microhab_arg,DE09,2013,-5.13E-05,1.43E-05
microhab_pel,DE09,2013,0.004161802,0.002266497
microhab_psa,DE09,2013,-0.00049895,-0.001756481
microhab_aka,DE09,2013,-0.006069303,-0.006905957
microhab_lit,DE09,2013,-0.002075038,-0.003729023
microhab_phy,DE09,2013,-0.001427981,0.000724053
microhab_pom,DE09,2013,-0.000684759,-0.001634644
microhab_oth,DE09,2013,-0.000590868,0.000787551
tachtemp_psy,DE09,2013,0.001515213,0.001512778
tachtemp_the,DE09,2013,-9.07E-05,0.000557612
tachtemp_eut,DE09,2013,0.000934323,-0.002452106
tachsap_x,DE09,2013,-0.000121499,-0.000786607
tachsap_o,DE09,2013,-0.000284106,-0.00025522
tachsap_b,DE09,2013,0,-0.000625629
tachsap_a,DE09,2013,-0.002133637,-0.00047739
tachsap_p,DE09,2013,-0.000271784,-0.000125362
microhab_arg,DE09,2014,0,0.000178715
microhab_pel,DE09,2014,0.000306191,-0.001153942
microhab_psa,DE09,2014,0.001109803,-0.001946038
microhab_aka,DE09,2014,-0.001604315,-0.000415729
microhab_lit,DE09,2014,-0.001269657,0.000169161
microhab_phy,DE09,2014,-0.000231625,-0.000549263
microhab_pom,DE09,2014,0.001127885,0.001436921
microhab_oth,DE09,2014,-0.000387158,-2.78E-05
tachtemp_psy,DE09,2014,-0.000305225,-0.001019184
tachtemp_the,DE09,2014,-0.00070751,-8.34E-06
tachtemp_eut,DE09,2014,0.000758848,3.75E-05
tachsap_x,DE09,2014,0.001037181,-1.73E-05
tachsap_o,DE09,2014,0.000734459,0.001767745
tachsap_b,DE09,2014,0.000476128,0.001787954
tachsap_a,DE09,2014,0.000652816,0.000535952
tachsap_p,DE09,2014,0.00051618,0.000313969
microhab_arg,DE09,2015,-9.91E-05,-1.46E-05
microhab_pel,DE09,2015,0.001666174,-0.001720319
microhab_psa,DE09,2015,0.002460455,-0.001322921
microhab_aka,DE09,2015,-0.003360007,0.014329296
microhab_lit,DE09,2015,-0.000669999,0.005162907
microhab_phy,DE09,2015,0.000679652,-0.000178131
microhab_pom,DE09,2015,0.000754429,-0.001242537
microhab_oth,DE09,2015,0,0.000104837
tachtemp_psy,DE09,2015,0.000850241,-0.000993101
