basin,site,year,tax.richness,bio.richness,eco.richness
FR04,100000021,2013,22,0.243644778,0.274830759
FR04,100000021,2015,35,0.505485046,0.35580921
FR04,100000022,2008,32,0.373988933,0.430226839
FR04,100000022,2009,34,0.512659214,0.289791043
FR04,100000022,2010,45,0.718998202,0.50711411
FR04,100000022,2011,35,0.569496332,0.538695732
FR04,100000022,2012,28,0.364769681,0.251709846
FR04,100000022,2013,31,0.431393305,0.343668997
FR04,100000022,2015,31,0.43311139,0.171628179
FR04,100000023,2008,33,0.506650897,0.173646463
FR04,100000023,2009,27,0.444007414,0.126232848
FR04,100000023,2010,33,0.553917065,0.196010916
FR04,100000023,2011,27,0.434133981,0.100548152
FR04,100000023,2012,24,0.413291036,0.122034767
FR04,100000023,2013,25,0.409818542,0.109046752
FR04,100000023,2015,21,0.306750633,0.093005713
FR05,100000215,2008,30,0.480563378,0.380244721
FR05,100000215,2009,26,0.383579537,0.319240491
FR05,100000215,2010,31,0.533128894,0.299956459
FR05,100000215,2011,34,0.51116185,0.352103398
FR05,100000215,2012,28,0.441195495,0.246502491
FR05,100000215,2013,32,0.503164692,0.343490233
FR05,100000215,2014,34,0.508081281,0.363638797
FR05,100000215,2015,33,0.522174587,0.376159703
FR05,100000219,2008,32,0.474632055,0.284703917
FR05,100000219,2009,29,0.348120739,0.245596367
FR05,100000219,2010,24,0.347585243,0.294460605
FR05,100000219,2011,24,0.37811774,0.247805439
FR05,100000219,2012,21,0.241225053,0.26532053
FR05,100000219,2013,33,0.479516052,0.374665772
FR05,100000219,2014,32,0.352938897,0.369541319
FR05,100000219,2015,31,0.346010269,0.316973466
FR05,100000220,2008,35,0.451098149,0.469640948
FR05,100000220,2009,36,0.492595676,0.599116275
FR05,100000220,2010,32,0.557034539,0.472771848
FR05,100000220,2011,37,0.550496471,0.526428065
FR05,100000220,2012,34,0.509948548,0.369403471
FR05,100000220,2013,40,0.529689587,0.489464264
FR05,100000220,2014,35,0.479025216,0.472964309
FR05,100000220,2015,30,0.431471242,0.44092546
FR05,100000223,2008,36,0.468024995,0.504639998
FR05,100000223,2009,37,0.51180089,0.397501885
FR05,100000223,2010,35,0.5078446,0.429557167
FR05,100000223,2011,36,0.582909929,0.327697217
FR05,100000223,2012,45,0.640817543,0.413951538
FR05,100000223,2013,38,0.526304362,0.379450082
FR05,100000223,2014,38,0.588529123,0.381629001
FR05,100000223,2015,40,0.561365593,0.470857221
FR05,100000224,2008,29,0.346868974,0.439099685
FR05,100000224,2009,25,0.352322779,0.235353742
FR05,100000224,2010,27,0.392908938,0.284311357
FR05,100000224,2011,35,0.42565713,0.464124157
FR05,100000224,2012,34,0.420954821,0.398452264
FR05,100000224,2013,41,0.563870188,0.490396056
FR05,100000224,2014,39,0.539406353,0.442053487
FR05,100000224,2015,38,0.483403863,0.467274967
FR05,100000230,2008,17,0.297970546,0.197389734
FR05,100000230,2009,18,0.3618601,0.300242997
FR05,100000230,2010,25,0.497700956,0.373373223
FR05,100000230,2011,22,0.411745959,0.257920997
FR05,100000230,2012,22,0.414735771,0.307152498
FR05,100000230,2013,16,0.315953406,0.207276831
FR05,100000230,2014,29,0.494014194,0.360447187
FR05,100000230,2015,32,0.548232764,0.311229867
FR05,100000239,2008,24,0.377166772,0.448619354
FR05,100000239,2009,30,0.441357506,0.365220396
FR05,100000239,2010,27,0.464185946,0.312009486
FR05,100000239,2011,29,0.397196236,0.397379012
FR05,100000239,2012,24,0.382257935,0.371115556
FR05,100000239,2013,26,0.421013468,0.239790293
FR05,100000239,2014,35,0.479860528,0.361266968
FR05,100000239,2015,23,0.36775261,0.270801708
FR05,100000257,2008,31,0.43851122,0.367374299
FR05,100000257,2009,30,0.440791355,0.527730762
FR05,100000257,2010,36,0.449908805,0.480613261
FR05,100000257,2011,20,0.231738296,0.169787099
FR05,100000257,2012,31,0.508795557,0.672452141
FR05,100000257,2013,34,0.510954204,0.503208481
FR05,100000257,2014,30,0.37649086,0.491791504
FR05,100000257,2015,24,0.334105523,0.27084024
FR05,100000258,2008,40,0.565813862,0.402861428
FR05,100000258,2009,33,0.442350697,0.266259724
FR05,100000258,2010,32,0.452787003,0.284454844
FR05,100000258,2011,22,0.31731844,0.210749351
FR05,100000258,2012,20,0.293822097,0.213598424
FR05,100000258,2013,28,0.432225127,0.355677715
FR05,100000258,2014,27,0.438919075,0.265520694
FR05,100000258,2015,24,0.34653432,0.225049853
FR05,100000259,2008,30,0.466226641,0.249873533
FR05,100000259,2009,30,0.426304436,0.252856783
FR05,100000259,2010,27,0.388512721,0.344638359
FR05,100000259,2011,32,0.460285781,0.361955344
FR05,100000259,2012,25,0.300312859,0.286949476
FR05,100000259,2013,27,0.437910379,0.222181213
FR05,100000259,2014,27,0.449181424,0.220356407
FR05,100000259,2015,21,0.358546983,0.356571394
FR05,100000261,2008,22,0.182533088,0.47040644
FR05,100000261,2009,25,0.365544511,0.288759406
FR05,100000261,2010,23,0.289505805,0.410836774
FR05,100000261,2011,25,0.382753806,0.561011905
FR05,100000261,2012,34,0.518462594,0.561564787
FR05,100000261,2013,30,0.428766448,0.424696633
FR05,100000261,2014,31,0.347856812,0.463404021
FR05,100000261,2015,24,0.235437582,0.397609768
FR05,100000287,2008,21,0.419347323,0.270955035
FR05,100000287,2009,22,0.336489885,0.223315941
FR05,100000287,2010,25,0.324801774,0.221723661
FR05,100000287,2011,27,0.439968902,0.249934723
FR05,100000287,2012,28,0.518209181,0.328871964
FR05,100000287,2013,26,0.423189772,0.406902814
FR05,100000287,2014,26,0.353460702,0.295202265
FR05,100000287,2015,35,0.451979843,0.327890606
FR06,100000039,2003,29,0.549845747,0.197622973
FR06,100000039,2004,25,0.499116223,0.035374483
FR06,100000039,2005,26,0.458148436,0.117563487
FR06,100000039,2006,23,0.434861557,0.070500164
FR06,100000039,2007,22,0.302714824,0.118763712
FR06,100000043,2003,35,0.636151933,0.409376658
FR06,100000043,2004,31,0.443532825,0.223853375
FR06,100000043,2005,27,0.609520557,0.150838555
FR06,100000043,2006,29,0.619407709,0.184309847
FR06,100000043,2007,26,0.462446687,0.117388373
FR06,100000044,2003,30,0.651433218,0.287996896
FR06,100000044,2004,28,0.572414937,0.290778729
FR06,100000044,2005,29,0.576078036,0.218700438
FR06,100000044,2006,35,0.480503211,0.241146569
FR06,100000044,2007,40,0.71638709,0.436343414
FR06,100000047,2003,29,0.381611764,0.140755813
FR06,100000047,2004,30,0.420684808,0.158258173
FR06,100000047,2005,28,0.397783902,0.134384308
FR06,100000047,2006,26,0.382054755,0.098365563
FR06,100000047,2007,28,0.451775313,0.109926944
FR06,100000050,2003,24,0.535641344,0.142366442
FR06,100000050,2004,28,0.693185167,0.292509429
FR06,100000050,2005,24,0.54297285,0.299556987
FR06,100000050,2006,21,0.599521217,0.17403824
FR06,100000050,2007,23,0.389060042,0.140154189
FR06,100000051,2003,32,0.701072762,0.360085572
FR06,100000051,2004,38,0.767667233,0.35540256
FR06,100000051,2005,36,0.706605029,0.211486743
FR06,100000051,2006,32,0.65384957,0.429002901
FR06,100000051,2007,39,0.69076579,0.446777197
FR06,100000056,2003,30,0.439773561,0.1743554
FR06,100000056,2004,30,0.421809787,0.131264529
FR06,100000056,2005,29,0.523602219,0.109860286
FR06,100000056,2006,23,0.322036526,0.042593092
FR06,100000056,2007,22,0.289116134,0.102232768
FR06,100000059,2003,25,0.383853122,0.157802731
FR06,100000059,2004,21,0.362665909,0.188641509
FR06,100000059,2005,21,0.382496871,0.128950693
FR06,100000059,2006,30,0.517190264,0.18744604
FR06,100000059,2007,30,0.39749943,0.267437139
FR06,100000060,2003,26,0.628269087,0.27030682
FR06,100000060,2004,23,0.407960326,0.263267014
FR06,100000060,2005,32,0.521317587,0.284314957
FR06,100000060,2006,32,0.533738145,0.354308371
FR06,100000060,2007,36,0.701088279,0.430656493
GE01,SN_OBF17000,2009,27,0.385373034,0.139853745
GE01,SN_OBF17000,2010,28,0.278230793,0.233928944
GE01,SN_OBF17000,2012,23,0.243791536,0.171432924
GE01,SN_OBF17000,2013,29,0.333509643,0.281475583
GE01,SN_OBF17000,2015,32,0.383333869,0.229223279
GE01,SN_OBF17000,2016,29,0.409602065,0.303119252
GE01,SN_OBF17000,2017,29,0.307445151,0.235191934
GE01,SN_OBF17000,2018,34,0.458256946,0.305995823
GE01,SN_OBF17000,2019,33,0.417880469,0.31295598
GE01,SN_OBF17101,2009,31,0.352126327,0.290229583
GE01,SN_OBF17101,2010,28,0.403836073,0.220548146
GE01,SN_OBF17101,2012,29,0.330967913,0.197085869
GE01,SN_OBF17101,2013,27,0.293053501,0.162160386
GE01,SN_OBF17101,2015,32,0.386113711,0.266372405
GE01,SN_OBF17101,2016,33,0.358177182,0.259208209
GE01,SN_OBF17101,2017,32,0.380340132,0.226333399
GE01,SN_OBF17101,2018,32,0.375731453,0.301635217
GE01,SN_OBF17101,2019,30,0.345167983,0.278419669
GE01,SN_OBF17301,2009,32,0.289995367,0.330915931
GE01,SN_OBF17301,2010,34,0.396054107,0.260908318
GE01,SN_OBF17301,2012,22,0.154494043,0.175808764
GE01,SN_OBF17301,2013,37,0.2410664,0.340709396
GE01,SN_OBF17301,2015,21,0.206849652,0.135629412
GE01,SN_OBF17301,2016,27,0.25285476,0.242357719
GE01,SN_OBF17301,2017,32,0.304893749,0.259684374
GE01,SN_OBF17301,2018,29,0.321328847,0.376713455
GE01,SN_OBF17301,2019,34,0.290669225,0.258022582
GE01,SN_OBF17600,2009,35,0.435691756,0.239941843
GE01,SN_OBF17600,2010,35,0.417188615,0.309543443
GE01,SN_OBF17600,2012,22,0.209625801,0.124044154
GE01,SN_OBF17600,2013,27,0.189645952,0.256907083
GE01,SN_OBF17600,2015,29,0.326756172,0.160961483
GE01,SN_OBF17600,2016,34,0.422039071,0.297193689
GE01,SN_OBF17600,2017,33,0.338655718,0.275353403
GE01,SN_OBF17600,2018,35,0.470022356,0.308215073
GE01,SN_OBF17600,2019,38,0.305557233,0.235481519
GE01,SN_OBF17652,2009,31,0.360462407,0.216660521
GE01,SN_OBF17652,2010,21,0.201206984,0.096856709
GE01,SN_OBF17652,2012,20,0.108767064,0.148590167
GE01,SN_OBF17652,2013,18,0.131340431,0.071202942
GE01,SN_OBF17652,2015,28,0.271658845,0.26219796
GE01,SN_OBF17652,2016,20,0.166100311,0.114691922
GE01,SN_OBF17652,2017,18,0.218627764,0.106967688
GE01,SN_OBF17652,2018,31,0.324458487,0.218283395
GE01,SN_OBF17652,2019,29,0.323022529,0.142693589
GE01,SN_OBF17695,2009,37,0.446805775,0.248273808
GE01,SN_OBF17695,2010,45,0.443426775,0.323313808
GE01,SN_OBF17695,2012,23,0.225219028,0.169231769
GE01,SN_OBF17695,2013,24,0.164868302,0.223846252
GE01,SN_OBF17695,2015,30,0.285040943,0.264194022
GE01,SN_OBF17695,2016,33,0.266350972,0.348719421
GE01,SN_OBF17695,2017,33,0.364481395,0.264661617
GE01,SN_OBF17695,2018,31,0.343865359,0.210360001
GE01,SN_OBF17695,2019,37,0.37585643,0.314302573
GR01,41,2018,20,0.409555444,0.548389048
GR01,41,2019,20,0.522370196,0.674750907
GR01,41,2020,17,0.670719107,0.360974015
GR01,41,2021,20,0.605840055,0.467137092
GR01,41,2022,11,0.179917217,0.249103331
GR01,41,2023,20,0.659548882,0.377510309
GR01,236,2018,15,0.680595534,0.369475714
GR01,236,2019,18,0.641881096,0.266550564
GR01,236,2020,17,0.642778582,0.420280867
GR01,236,2021,14,0.626709658,0.353429354
GR01,236,2022,21,0.760670032,0.402813074
GR01,236,2023,8,0.343259797,0.219615333
GR01,238,2018,7,0.180137988,0.259321878
GR01,238,2019,7,0.249949516,0.210315566
GR01,238,2020,1,NA,NA
GR01,238,2021,9,0.206701618,0.238274867
GR01,238,2022,11,0.490210758,0.302180995
GR01,238,2023,16,0.505387888,0.488322674
GR01,359,2018,10,0.558622447,0.319583269
GR01,359,2019,12,0.401893108,0.357203995
GR01,359,2020,14,0.640869186,0.216102607
GR01,359,2021,15,0.664311026,0.354954972
GR01,359,2022,16,0.545876779,0.38979587
GR01,359,2023,4,0.328518998,0.095821613
GR01,368,2018,22,0.543814719,0.372235743
GR01,368,2019,28,0.560265604,0.516404553
GR01,368,2020,30,0.692861717,0.602669724
GR01,368,2021,34,0.750357838,0.685636724
GR01,368,2022,18,0.546645825,0.266450551
GR01,368,2023,31,0.722854916,0.680230266
GR01,426,2018,15,0.601530725,0.211851164
GR01,426,2019,13,0.431517374,0.336270224
GR01,426,2020,9,0.383060526,0.240445047
GR01,426,2021,5,0.158225643,0.113714219
GR01,426,2022,7,0.213846206,0.09840605
GR01,426,2023,5,0.128528556,0.120812452
GR01,427,2018,7,0.209261545,0.138807324
GR01,427,2019,8,0.364964341,0.121210461
GR01,427,2020,14,0.554257609,0.298816744
GR01,427,2021,6,0.47303726,0.055112847
GR01,427,2022,14,0.640119827,0.333031129
GR01,427,2023,5,0.191645467,0.129541449
GR02,6,2018,3,NA,NA
GR02,6,2019,11,0.363603003,0.238880712
GR02,6,2020,11,0.453785794,0.461149753
GR02,6,2021,10,0.320384024,0.243311
GR02,6,2022,12,0.316729792,0.510636272
GR02,6,2023,6,0.339769647,0.139704915
GR02,7,2018,2,NA,NA
GR02,7,2019,14,0.511522946,0.410505245
GR02,7,2020,9,0.238773555,0.395181565
GR02,7,2021,5,0.13061487,0.276864101
GR02,7,2022,7,0.22992221,0.166820683
GR02,7,2023,2,NA,NA
GR02,8,2018,13,0.62907713,0.377344212
GR02,8,2019,13,0.474913664,0.383869472
GR02,8,2020,16,0.625225732,0.455993319
GR02,8,2021,10,0.401824748,0.206576285
GR02,8,2022,11,0.404834318,0.167639246
GR02,8,2023,11,0.37794074,0.310683987
GR02,104,2018,9,0.281231497,0.225470582
GR02,104,2019,17,0.70518737,0.554662012
GR02,104,2020,10,0.463223403,0.281840055
GR02,104,2021,13,0.433369165,0.499487864
GR02,104,2022,14,0.266478677,0.352910186
GR02,104,2023,15,0.540301672,0.527847529
GR02,370,2018,19,0.810596038,0.418602804
GR02,370,2019,19,0.689359714,0.407700491
GR02,370,2020,26,0.699864003,0.39812082
GR02,370,2021,18,0.682054067,0.445464807
GR02,370,2022,12,0.676147359,0.30536357
GR02,370,2023,21,0.686527503,0.518580908
GR03,14,2018,26,0.590564761,0.511400861
GR03,14,2019,17,0.58765315,0.230052173
GR03,14,2020,18,0.647489239,0.290621468
GR03,14,2021,18,0.64833357,0.285571542
GR03,14,2022,20,0.571491848,0.321615726
GR03,14,2023,11,0.387756751,0.231096058
GR03,133,2018,11,0.50307649,0.23607701
GR03,133,2019,20,0.621093058,0.414610672
GR03,133,2020,26,0.527365755,0.3885986
GR03,133,2021,24,0.606461477,0.684679963
GR03,133,2022,14,0.46789657,0.339877045
GR03,133,2023,27,0.563909612,0.609723185
GR03,168,2018,19,0.614208562,0.581540794
GR03,168,2019,18,0.638376725,0.649443631
GR03,168,2020,18,0.773982006,0.44848989
GR03,168,2021,23,0.738457726,0.585775957
GR03,168,2022,25,0.671147773,0.533610497
GR03,168,2023,24,0.7347735,0.427399
GR03,325,2018,17,0.448263646,0.187676676
GR03,325,2019,16,0.547222039,0.243428437
GR03,325,2020,21,0.554790255,0.281263114
GR03,325,2021,20,0.499153771,0.194088132
GR03,325,2022,16,0.477464084,0.319043285
GR03,325,2023,22,0.8839884,0.304441298
GR03,448,2018,9,0.403305229,0.092829801
GR03,448,2019,6,0.42501829,0.089130707
GR03,448,2020,19,0.698882367,0.42807816
GR03,448,2021,16,0.563065449,0.144797961
GR03,448,2022,11,0.457179723,0.219827547
GR03,448,2023,11,0.438018206,0.251941519
GR04,348,2013,10,0.452639659,0.166569425
GR04,348,2015,13,0.521852949,0.132403247
GR04,348,2018,7,0.542814516,0.097358379
GR04,348,2021,17,0.597719814,0.177637614
GR04,348,2023,7,0.482899035,0.167305546
GR04,369,2013,18,0.626285444,0.505616295
GR04,369,2015,8,0.480815505,0.438189465
GR04,369,2018,20,0.697410263,0.262477501
GR04,369,2021,8,0.497522573,0.144222634
GR04,369,2023,13,0.520611166,0.454956017
GR04,389,2013,12,0.670584737,0.305175975
GR04,389,2015,10,0.516735331,0.097725816
GR04,389,2018,5,0.260959134,0.059895909
GR04,389,2021,10,0.422705329,0.111721261
GR04,389,2023,13,0.673574267,0.521794113
GR04,390,2013,15,0.502760923,0.251420339
GR04,390,2015,4,0.211214154,0.121976786
GR04,390,2018,15,0.621201482,0.237721711
GR04,390,2021,18,0.687668715,0.257437737
GR04,390,2023,11,0.523672353,0.205214776
GR04,391,2013,15,0.514366906,0.318908382
GR04,391,2015,14,0.5665335,0.541007338
GR04,391,2018,10,0.520519746,0.18558115
GR04,391,2021,24,0.780478526,0.436998302
GR04,391,2023,13,0.536392793,0.276676108
HU01,114000002,2008,21,0.752952561,0.564007263
HU01,114000002,2009,22,0.541777515,0.547371875
HU01,114000002,2010,15,0.399668108,0.546821282
HU01,114000002,2011,25,0.822185645,0.551707735
HU01,114000002,2012,19,0.630686887,0.490553006
HU01,114000002,2013,20,0.681440746,0.544854178
HU01,114000002,2014,24,0.69327608,0.54979148
HU01,114000002,2015,14,0.489978252,0.362718585
HU01,114000002,2016,16,0.581645474,0.379873464
HU01,114000002,2017,11,0.212354378,0.412392922
HU01,114000003,2008,23,0.714500751,0.552215206
HU01,114000003,2009,25,0.696965762,0.580082481
HU01,114000003,2010,24,0.782348429,0.549025648
HU01,114000003,2011,24,0.775451213,0.549840473
HU01,114000003,2012,23,0.617361892,0.445004618
HU01,114000003,2013,24,0.599074748,0.472199076
HU01,114000003,2014,21,0.574284549,0.484019397
HU01,114000003,2015,22,0.598830349,0.423533616
HU01,114000003,2016,24,0.648726637,0.513197539
HU01,114000003,2017,15,0.569508243,0.472150081
HU01,114000005,2008,15,0.556369087,0.280838613
HU01,114000005,2009,20,0.723637046,0.328079033
HU01,114000005,2010,12,0.512163968,0.219527501
HU01,114000005,2011,14,0.295259827,0.388635638
HU01,114000005,2012,17,0.466054034,0.276076155
HU01,114000005,2013,20,0.612184597,0.499428035
HU01,114000005,2014,20,0.616169319,0.474573809
HU01,114000005,2015,14,0.455447856,0.238834373
HU01,114000005,2016,13,0.49854366,0.154569318
HU01,114000005,2017,13,0.247815026,0.370351542
HU01,114000021,2008,13,0.479234852,0.119334274
HU01,114000021,2009,16,0.465860047,0.141046139
HU01,114000021,2010,30,0.631509109,0.356372557
HU01,114000021,2011,18,0.513095727,0.267094933
HU01,114000021,2012,23,0.578108097,0.173270104
HU01,114000021,2013,25,0.574906429,0.350201842
HU01,114000021,2014,19,0.535142882,0.141253053
HU01,114000021,2015,13,0.535080728,0.149625372
HU01,114000021,2016,15,0.629568686,0.239830593
HU01,114000021,2017,19,0.475084137,0.276803255
HU01,114000036,2008,15,0.589271256,0.254724956
HU01,114000036,2009,20,0.600176567,0.289068305
HU01,114000036,2010,9,0.322895371,0.111111719
HU01,114000036,2011,20,0.656076723,0.287560761
HU01,114000036,2012,32,0.676469625,0.489762987
HU01,114000036,2013,19,0.695097575,0.339175699
HU01,114000036,2014,13,0.572954928,0.161604723
HU01,114000036,2015,21,0.674558714,0.347474505
HU01,114000036,2016,19,0.672375711,0.333444372
HU01,114000036,2017,21,0.667208122,0.606542913
HU01,114000040,2008,22,0.620297595,0.303108597
HU01,114000040,2009,23,0.688446248,0.52777934
HU01,114000040,2010,18,0.615448967,0.437126459
HU01,114000040,2011,23,0.583484981,0.502824944
HU01,114000040,2012,25,0.621139511,0.436152306
HU01,114000040,2013,14,0.443987794,0.148602938
HU01,114000040,2014,11,0.472643171,0.130416083
HU01,114000040,2015,9,0.257619061,0.235301499
HU01,114000040,2016,9,0.349813558,0.134899425
HU01,114000040,2017,13,0.55302164,0.176850117
HU01,114000041,2008,32,0.667080485,0.405416788
HU01,114000041,2009,13,0.439061327,0.080537173
